Time,LDR_AC,Sound,Accel_X,Accel_Y,Accel_Z
21:08:36,2.0,42.5,0.043,0.01,1.015
21:08:37,2.0,42.5,0.044,0.006,1.015
21:08:38,2.0,42.5,0.045,0.002,1.015
21:08:39,2.0,42.5,0.045,-0.003,1.015
21:08:40,2.0,42.5,0.044,-0.007,1.015
21:08:41,2.0,42.5,0.043,-0.012,1.015
21:08:42,2.0,42.5,0.042,-0.016,1.015
21:08:43,2.0,42.5,0.04,-0.02,1.015
21:08:44,2.0,42.5,0.038,-0.024,1.015
21:08:45,2.0,42.5,0.036,-0.028,1.015
21:08:46,2.0,42.5,0.033,-0.031,1.015
21:08:47,2.0,42.5,0.029,-0.034,1.015
21:08:48,2.0,42.5,0.026,-0.037,1.015
21:08:49,2.0,42.5,0.022,-0.04,1.015
21:08:50,2.0,42.5,0.018,-0.042,1.015
21:08:51,2.0,42.5,0.014,-0.043,1.015
21:08:52,2.0,42.5,0.009,-0.045,1.015
21:08:53,2.0,42.5,0.005,-0.045,1.015
21:08:54,2.0,42.5,0.0,-0.046,1.015
21:08:55,2.0,42.5,-0.004,-0.046,1.015
21:08:56,2.0,42.6,-0.009,-0.045,1.015
21:08:57,2.0,42.6,-0.013,-0.044,1.015
21:08:58,2.0,42.6,-0.018,-0.043,1.015
21:08:59,2.0,42.6,-0.022,-0.041,1.015
21:09:00,2.0,42.6,-0.026,-0.038,1.015
21:09:01,2.0,42.6,-0.03,-0.036,1.015
21:09:02,2.0,42.6,-0.033,-0.033,1.015
21:09:03,2.0,42.6,-0.036,-0.029,1.016
21:09:04,2.0,42.6,-0.039,-0.025,1.016
21:09:05,2.0,42.6,-0.041,-0.021,1.016
21:09:06,2.0,42.6,-0.043,-0.017,1.016
21:09:07,2.0,42.6,-0.045,-0.013,1.016
21:09:08,2.0,42.6,-0.046,-0.008,1.016
21:09:09,2.0,42.6,-0.047,-0.004,1.016
21:09:10,2.0,42.6,-0.047,0.001,1.016
21:09:11,2.0,42.6,-0.047,0.006,1.016
21:09:12,2.0,42.6,-0.046,0.01,1.016
21:09:13,2.0,42.6,-0.045,0.015,1.016
21:09:14,2.0,42.6,-0.043,0.019,1.016
21:09:15,2.0,42.6,-0.041,0.024,1.016
21:09:16,2.0,42.6,-0.039,0.028,1.016
21:09:17,2.0,42.6,-0.036,0.031,1.016
21:09:18,2.0,42.6,-0.032,0.035,1.016
21:09:19,2.0,42.7,-0.029,0.038,1.016
21:09:20,2.0,42.7,-0.025,0.041,1.016
21:09:21,2.0,42.7,-0.021,0.043,1.016
21:09:22,2.0,42.7,-0.016,0.045,1.016
21:09:23,2.0,42.7,-0.012,0.047,1.016
21:09:24,2.0,42.7,-0.007,0.048,1.016
21:09:25,2.0,42.7,-0.002,0.048,1.016
21:09:26,2.0,42.7,0.002,0.048,1.016
21:09:27,2.0,42.7,0.007,0.048,1.016
21:09:28,2.0,42.7,0.012,0.047,1.016
21:09:29,2.0,42.7,0.017,0.046,1.016
21:09:30,2.0,42.7,0.021,0.044,1.016
21:09:31,2.0,42.7,0.025,0.041,1.016
21:09:32,2.0,42.7,0.03,0.039,1.016
21:09:33,2.0,42.7,0.033,0.036,1.016
21:09:34,2.0,42.7,0.037,0.032,1.016
21:09:35,2.0,42.7,0.04,0.028,1.016
21:09:36,2.0,42.7,0.043,0.024,1.016
21:09:37,2.0,42.7,0.045,0.02,1.016
21:09:38,2.0,42.7,0.047,0.015,1.016
21:09:39,2.0,42.7,0.048,0.011,1.016
21:09:40,2.0,42.7,0.049,0.006,1.016
21:09:41,2.0,42.7,0.049,0.001,1.016
21:09:42,2.0,42.7,0.049,-0.004,1.016
21:09:43,2.0,42.8,0.049,-0.009,1.017
21:09:44,2.0,42.8,0.048,-0.014,1.017
21:09:45,2.0,42.8,0.046,-0.018,1.017
21:09:46,2.0,42.8,0.044,-0.023,1.017
21:09:47,2.0,42.8,0.042,-0.027,1.017
21:09:48,2.0,42.8,0.039,-0.031,1.017
21:09:49,2.0,42.8,0.036,-0.035,1.017
21:09:50,2.0,42.8,0.032,-0.039,1.017
21:09:51,2.0,42.8,0.028,-0.042,1.017
21:09:52,2.0,42.8,0.024,-0.044,1.017
21:09:53,2.0,42.8,0.019,-0.047,1.017
21:09:54,2.0,42.8,0.014,-0.048,1.017
21:09:55,2.0,42.8,0.01,-0.05,1.017
21:09:56,2.0,42.8,0.005,-0.05,1.017
21:09:57,2.0,42.8,-0.0,-0.051,1.017
21:09:58,2.0,42.8,-0.006,-0.05,1.017
21:09:59,2.0,42.8,-0.011,-0.05,1.017
21:10:00,2.0,42.8,-0.015,-0.048,1.017
21:10:01,2.0,42.8,-0.02,-0.047,1.017
21:10:02,2.0,42.8,-0.025,-0.044,1.017
21:10:03,2.0,42.8,-0.029,-0.042,1.017
21:10:04,2.0,42.8,-0.033,-0.039,1.017
21:10:05,2.0,42.8,-0.037,-0.035,1.017
21:10:06,2.0,42.8,-0.04,-0.031,1.017
21:10:07,2.0,42.9,-0.043,-0.027,1.017
21:10:08,2.0,42.9,-0.046,-0.023,1.017
21:10:09,2.0,42.9,-0.048,-0.018,1.017
21:10:10,2.0,42.9,-0.05,-0.013,1.017
21:10:11,2.0,42.9,-0.051,-0.008,1.017
21:10:12,2.0,42.9,-0.052,-0.003,1.017
21:10:13,2.0,42.9,-0.052,0.002,1.017
21:10:14,2.0,42.9,-0.051,0.007,1.017
21:10:15,2.0,42.9,-0.05,0.012,1.017
21:10:16,2.0,42.9,-0.049,0.017,1.017
21:10:17,2.0,42.9,-0.047,0.022,1.017
21:10:18,2.0,42.9,-0.045,0.027,1.017
21:10:19,2.0,42.9,-0.042,0.031,1.017
21:10:20,2.0,42.9,-0.039,0.035,1.017
21:10:21,2.0,42.9,-0.035,0.039,1.017
21:10:22,2.0,42.9,-0.031,0.042,1.017
21:10:23,2.0,42.9,-0.027,0.045,1.018
21:10:24,2.0,42.9,-0.022,0.048,1.018
21:10:25,2.0,42.9,-0.017,0.05,1.018
21:10:26,2.0,42.9,-0.012,0.051,1.018
21:10:27,2.0,42.9,-0.007,0.052,1.018
21:10:28,2.0,42.9,-0.002,0.053,1.018
21:10:29,2.0,42.9,0.004,0.053,1.018
21:10:30,2.0,42.9,0.009,0.052,1.018
21:10:31,2.0,42.9,0.014,0.051,1.018
21:10:32,2.0,43.0,0.019,0.05,1.018
21:10:33,2.0,43.0,0.024,0.048,1.018
21:10:34,2.0,43.0,0.029,0.045,1.018
21:10:35,2.0,43.0,0.033,0.042,1.018
21:10:36,2.0,43.0,0.037,0.038,1.018
21:10:37,2.0,43.0,0.041,0.035,1.018
21:10:38,2.0,43.0,0.044,0.03,1.018
21:10:39,2.0,43.0,0.047,0.026,1.018
21:10:40,2.0,43.0,0.049,0.021,1.018
21:10:41,2.0,43.0,0.051,0.016,1.018
21:10:42,2.0,43.0,0.053,0.011,1.018
21:10:43,2.0,43.0,0.054,0.006,1.018
21:10:44,2.0,43.0,0.054,0.0,1.018
21:10:45,2.0,43.0,0.054,-0.005,1.018
21:10:46,2.0,43.0,0.053,-0.011,1.018
21:10:47,2.0,43.0,0.052,-0.016,1.018
21:10:48,2.0,43.0,0.05,-0.021,1.018
21:10:49,2.0,43.0,0.048,-0.026,1.018
21:10:50,2.0,43.0,0.045,-0.031,1.018
21:10:51,2.0,43.0,0.042,-0.035,1.018
21:10:52,2.0,43.0,0.038,-0.039,1.018
21:10:53,2.0,43.0,0.034,-0.043,1.018
21:10:54,2.0,43.0,0.03,-0.046,1.018
21:10:55,2.0,43.0,0.025,-0.049,1.018
21:10:56,2.0,43.0,0.02,-0.051,1.018
21:10:57,2.0,43.1,0.015,-0.053,1.018
21:10:58,2.0,43.1,0.009,-0.054,1.018
21:10:59,2.0,43.1,0.004,-0.055,1.018
21:11:00,2.0,43.1,-0.001,-0.055,1.018
21:11:01,2.0,43.1,-0.007,-0.055,1.018
21:11:02,2.0,43.1,-0.012,-0.054,1.018
21:11:03,2.0,43.1,-0.018,-0.052,1.018
21:11:04,2.0,43.1,-0.023,-0.05,1.018
21:11:05,2.0,43.1,-0.028,-0.048,1.019
21:11:06,2.0,43.1,-0.033,-0.045,1.019
21:11:07,2.0,43.1,-0.037,-0.042,1.019
21:11:08,2.0,43.1,-0.041,-0.038,1.019
21:11:09,2.0,43.1,-0.045,-0.034,1.019
21:11:10,2.0,43.1,-0.048,-0.029,1.019
21:11:11,2.0,43.1,-0.051,-0.024,1.019
21:11:12,2.0,43.1,-0.053,-0.019,1.019
21:11:13,2.0,43.1,-0.054,-0.014,1.019
21:11:14,2.0,43.1,-0.056,-0.008,1.019
21:11:15,2.0,43.1,-0.056,-0.002,1.019
21:11:16,2.0,43.1,-0.056,0.003,1.019
21:11:17,2.0,43.1,-0.056,0.009,1.019
21:11:18,2.0,43.1,-0.055,0.014,1.019
21:11:19,2.0,43.1,-0.053,0.02,1.019
21:11:20,2.0,43.1,-0.051,0.025,1.019
21:11:21,2.0,43.1,-0.048,0.03,1.019
21:11:22,2.0,43.2,-0.045,0.035,1.019
21:11:23,2.0,43.2,-0.041,0.039,1.019
21:11:24,2.0,43.2,-0.037,0.043,1.019
21:11:25,2.0,43.2,-0.033,0.047,1.019
21:11:26,2.0,43.2,-0.028,0.05,1.019
21:11:27,2.0,43.2,-0.023,0.052,1.019
21:11:28,2.0,43.2,-0.018,0.054,1.019
21:11:29,2.0,43.2,-0.012,0.056,1.019
21:11:30,2.0,43.2,-0.007,0.057,1.019
21:11:31,2.0,43.2,-0.001,0.057,1.019
21:11:32,2.0,43.2,0.005,0.057,1.019
21:11:33,2.0,43.2,0.011,0.057,1.019
21:11:34,2.0,43.2,0.016,0.055,1.019
21:11:35,2.0,43.2,0.022,0.053,1.019
21:11:36,2.0,43.2,0.027,0.051,1.019
21:11:37,2.0,43.2,0.032,0.048,1.019
21:11:38,2.0,43.2,0.037,0.045,1.019
21:11:39,2.0,43.2,0.041,0.041,1.019
21:11:40,2.0,43.2,0.045,0.037,1.019
21:11:41,2.0,43.2,0.048,0.032,1.019
21:11:42,2.0,43.2,0.051,0.027,1.019
21:11:43,2.0,43.2,0.054,0.022,1.019
21:11:44,2.0,43.2,0.056,0.016,1.019
21:11:45,2.0,43.2,0.057,0.011,1.019
21:11:46,2.0,43.2,0.058,0.005,1.019
21:11:47,2.0,43.2,0.058,-0.001,1.019
21:11:48,2.0,43.3,0.058,-0.007,1.02
21:11:49,2.0,43.3,0.057,-0.012,1.02
21:11:50,2.0,43.3,0.056,-0.018,1.02
21:11:51,2.0,43.3,0.054,-0.024,1.02
21:11:52,2.0,43.3,0.051,-0.029,1.02
21:11:53,2.0,43.3,0.048,-0.034,1.02
21:11:54,2.0,43.3,0.045,-0.039,1.02
21:11:55,2.0,43.3,0.041,-0.043,1.02
21:11:56,2.0,43.3,0.036,-0.047,1.02
21:11:57,2.0,43.3,0.031,-0.05,1.02
21:11:58,2.0,43.3,0.026,-0.053,1.02
21:11:59,2.0,43.3,0.021,-0.056,1.02
21:12:00,2.0,43.3,0.015,-0.057,1.02
21:12:01,2.0,43.3,0.009,-0.059,1.02
21:12:02,2.0,43.3,0.003,-0.059,1.02
21:12:03,2.0,43.3,-0.003,-0.059,1.02
21:12:04,2.0,43.3,-0.009,-0.059,1.02
21:12:05,2.0,43.3,-0.014,-0.058,1.02
21:12:06,2.0,43.3,-0.02,-0.056,1.02
21:12:07,2.0,43.3,-0.026,-0.054,1.02
21:12:08,2.0,43.3,-0.031,-0.051,1.02
21:12:09,2.0,43.3,-0.036,-0.048,1.02
21:12:10,2.0,43.3,-0.041,-0.044,1.02
21:12:11,2.0,43.3,-0.045,-0.04,1.02
21:12:12,2.0,43.3,-0.049,-0.035,1.02
21:12:13,2.0,43.3,-0.052,-0.03,1.02
21:12:14,2.0,43.3,-0.055,-0.025,1.02
21:12:15,2.0,43.4,-0.057,-0.019,1.02
21:12:16,2.0,43.4,-0.059,-0.014,1.02
21:12:17,2.0,43.4,-0.06,-0.008,1.02
21:12:18,2.0,43.4,-0.061,-0.002,1.02
21:12:19,2.0,43.4,-0.06,0.004,1.02
21:12:20,2.0,43.4,-0.06,0.01,1.02
21:12:21,2.0,43.4,-0.059,0.016,1.02
21:12:22,2.0,43.4,-0.057,0.022,1.02
21:12:23,2.0,43.4,-0.054,0.028,1.02
21:12:24,2.0,43.4,-0.051,0.033,1.02
21:12:25,2.0,43.4,-0.048,0.038,1.02
21:12:26,2.0,43.4,-0.044,0.043,1.02
21:12:27,2.0,43.4,-0.039,0.047,1.02
21:12:28,2.0,43.4,-0.034,0.051,1.02
21:12:29,2.0,43.4,-0.029,0.054,1.02
21:12:30,2.0,43.4,-0.024,0.057,1.02
21:12:31,2.0,43.4,-0.018,0.059,1.02
21:12:32,2.0,43.4,-0.012,0.06,1.02
21:12:33,2.0,43.4,-0.006,0.061,1.021
21:12:34,2.0,43.4,0.0,0.062,1.021
21:12:35,2.0,43.4,0.006,0.061,1.021
21:12:36,2.0,43.4,0.012,0.06,1.021
21:12:37,2.0,43.4,0.018,0.059,1.021
21:12:38,2.0,43.4,0.024,0.057,1.021
21:12:39,2.0,43.4,0.03,0.054,1.021
21:12:40,2.0,43.4,0.035,0.051,1.021
21:12:41,2.0,43.4,0.04,0.047,1.021
21:12:42,2.0,43.5,0.045,0.043,1.021
21:12:43,2.0,43.5,0.049,0.039,1.021
21:12:44,2.0,43.5,0.052,0.034,1.021
21:12:45,2.0,43.5,0.056,0.028,1.021
21:12:46,2.0,43.5,0.058,0.023,1.021
21:12:47,2.0,43.5,0.06,0.017,1.021
21:12:48,2.0,43.5,0.062,0.011,1.021
21:12:49,2.0,43.5,0.062,0.004,1.021
21:12:50,2.0,43.5,0.063,-0.002,1.021
21:12:51,2.0,43.5,0.062,-0.008,1.021
21:12:52,2.0,43.5,0.061,-0.014,1.021
21:12:53,2.0,43.5,0.059,-0.02,1.021
21:12:54,2.0,43.5,0.057,-0.026,1.021
21:12:55,2.0,43.5,0.054,-0.032,1.021
21:12:56,2.0,43.5,0.051,-0.037,1.021
21:12:57,2.0,43.5,0.047,-0.042,1.021
21:12:58,2.0,43.5,0.043,-0.047,1.021
21:12:59,2.0,43.5,0.038,-0.051,1.021
21:13:00,2.0,43.5,0.033,-0.054,1.021
21:13:01,2.0,43.5,0.027,-0.057,1.021
21:13:02,2.0,43.5,0.021,-0.06,1.021
21:13:03,2.0,43.5,0.015,-0.062,1.021
21:13:04,2.0,43.5,0.009,-0.063,1.021
21:13:05,2.0,43.5,0.003,-0.064,1.021
21:13:06,2.0,43.5,-0.004,-0.064,1.021
21:13:07,2.0,43.5,-0.01,-0.063,1.021
21:13:08,2.0,43.5,-0.016,-0.062,1.021
21:13:09,2.0,43.5,-0.023,-0.06,1.021
21:13:10,2.0,43.6,-0.028,-0.057,1.021
21:13:11,2.0,43.6,-0.034,-0.054,1.021
21:13:12,2.0,43.6,-0.039,-0.051,1.021
21:13:13,2.0,43.6,-0.044,-0.046,1.021
21:13:14,2.0,43.6,-0.049,-0.042,1.021
21:13:15,2.0,43.6,-0.053,-0.037,1.021
21:13:16,2.0,43.6,-0.056,-0.031,1.021
21:13:17,2.0,43.6,-0.059,-0.026,1.021
21:13:18,2.0,43.6,-0.061,-0.02,1.021
21:13:19,2.0,43.6,-0.063,-0.013,1.021
21:13:20,2.0,43.6,-0.064,-0.007,1.022
21:13:21,2.0,43.6,-0.065,-0.001,1.022
21:13:22,2.0,43.6,-0.064,0.006,1.022
21:13:23,2.0,43.6,-0.064,0.012,1.022
21:13:24,2.0,43.6,-0.062,0.018,1.022
21:13:25,2.0,43.6,-0.06,0.025,1.022
21:13:26,2.0,43.6,-0.057,0.031,1.022
21:13:27,2.0,43.6,-0.054,0.036,1.022
21:13:28,2.0,43.6,-0.05,0.041,1.022
21:13:29,2.0,43.6,-0.046,0.046,1.022
21:13:30,2.0,43.6,-0.041,0.051,1.022
21:13:31,2.0,43.6,-0.036,0.055,1.022
21:13:32,2.0,43.6,-0.03,0.058,1.022
21:13:33,2.0,43.6,-0.024,0.061,1.022
21:13:34,2.0,43.6,-0.018,0.063,1.022
21:13:35,2.0,43.6,-0.012,0.064,1.022
21:13:36,2.0,43.6,-0.005,0.065,1.022
21:13:37,2.0,43.6,0.001,0.066,1.022
21:13:38,2.0,43.6,0.008,0.065,1.022
21:13:39,2.0,43.7,0.014,0.064,1.022
21:13:40,2.0,43.7,0.021,0.062,1.022
21:13:41,2.0,43.7,0.027,0.06,1.022
21:13:42,2.0,43.7,0.033,0.057,1.022
21:13:43,2.0,43.7,0.038,0.054,1.022
21:13:44,2.0,43.7,0.043,0.05,1.022
21:13:45,2.0,43.7,0.048,0.045,1.022
21:13:46,2.0,43.7,0.053,0.04,1.022
21:13:47,2.0,43.7,0.056,0.035,1.022
21:13:48,2.0,43.7,0.06,0.029,1.022
21:13:49,2.0,43.7,0.062,0.023,1.022
21:13:50,2.0,43.7,0.064,0.017,1.022
21:13:51,2.0,43.7,0.066,0.01,1.022
21:13:52,2.0,43.7,0.066,0.003,1.022
21:13:53,2.0,43.7,0.067,-0.003,1.022
21:13:54,2.0,43.7,0.066,-0.01,1.022
21:13:55,2.0,43.7,0.065,-0.016,1.022
21:13:56,2.0,43.7,0.063,-0.023,1.022
21:13:57,2.0,43.7,0.06,-0.029,1.022
21:13:58,2.0,43.7,0.057,-0.035,1.022
21:13:59,2.0,43.7,0.053,-0.04,1.022
21:14:00,2.0,43.7,0.049,-0.046,1.022
21:14:01,2.0,43.7,0.044,-0.05,1.022
21:14:02,2.0,43.7,0.039,-0.055,1.022
21:14:03,2.0,43.7,0.034,-0.058,1.022
21:14:04,2.0,43.7,0.028,-0.061,1.022
21:14:05,2.0,43.7,0.021,-0.064,1.022
21:14:06,2.0,43.7,0.015,-0.066,1.022
21:14:07,2.0,43.7,0.008,-0.067,1.022
21:14:08,2.0,43.7,0.002,-0.067,1.022
21:14:09,2.0,43.8,-0.005,-0.067,1.023
21:14:10,2.0,43.8,-0.012,-0.067,1.023
21:14:11,2.0,43.8,-0.019,-0.065,1.023
21:14:12,2.0,43.8,-0.025,-0.063,1.023
21:14:13,2.0,43.8,-0.031,-0.06,1.023
21:14:14,2.0,43.8,-0.037,-0.057,1.023
21:14:15,2.0,43.8,-0.043,-0.053,1.023
21:14:16,2.0,43.8,-0.048,-0.048,1.023
21:14:17,2.0,43.8,-0.052,-0.044,1.023
21:14:18,2.0,43.8,-0.056,-0.038,1.023
21:14:19,2.0,43.8,-0.06,-0.032,1.023
21:14:20,2.0,43.8,-0.063,-0.026,1.023
21:14:21,2.0,43.8,-0.065,-0.02,1.023
21:14:22,2.0,43.8,-0.067,-0.013,1.023
21:14:23,2.0,43.8,-0.068,-0.006,1.023
21:14:24,2.0,43.8,-0.068,0.0,1.023
21:14:25,2.0,43.8,-0.068,0.007,1.023
21:14:26,2.0,43.8,-0.067,0.014,1.023
21:14:27,2.0,43.8,-0.065,0.021,1.023
21:14:28,2.0,43.8,-0.063,0.027,1.023
21:14:29,2.0,43.8,-0.06,0.033,1.023
21:14:30,2.0,43.8,-0.057,0.039,1.023
21:14:31,2.0,43.8,-0.052,0.045,1.023
21:14:32,2.0,43.8,-0.048,0.05,1.023
21:14:33,2.0,43.8,-0.043,0.054,1.023
21:14:34,2.0,43.8,-0.037,0.058,1.023
21:14:35,2.0,43.8,-0.031,0.062,1.023
21:14:36,2.0,43.8,-0.025,0.065,1.023
21:14:37,2.0,43.8,-0.018,0.067,1.023
21:14:38,2.0,43.8,-0.011,0.068,1.023
21:14:39,2.0,43.9,-0.004,0.069,1.023
21:14:40,2.0,43.9,0.002,0.069,1.023
21:14:41,2.0,43.9,0.009,0.069,1.023
21:14:42,2.0,43.9,0.016,0.068,1.023
21:14:43,2.0,43.9,0.023,0.066,1.023
21:14:44,2.0,43.9,0.029,0.063,1.023
21:14:45,2.0,43.9,0.036,0.06,1.023
21:14:46,2.0,43.9,0.041,0.056,1.023
21:14:47,2.0,43.9,0.047,0.052,1.023
21:14:48,2.0,43.9,0.052,0.047,1.023
21:14:49,2.0,43.9,0.056,0.041,1.023
21:14:50,2.0,43.9,0.06,0.036,1.023
21:14:51,2.0,43.9,0.063,0.03,1.023
21:14:52,2.0,43.9,0.066,0.023,1.023
21:14:53,2.0,43.9,0.068,0.016,1.023
21:14:54,2.0,43.9,0.07,0.009,1.023
21:14:55,2.0,43.9,0.07,0.002,1.023
21:14:56,2.0,43.9,0.07,-0.005,1.023
21:14:57,2.0,43.9,0.069,-0.012,1.023
21:14:58,2.0,43.9,0.068,-0.018,1.023
21:14:59,2.0,43.9,0.066,-0.025,1.023
21:15:00,2.0,43.9,0.063,-0.032,1.023
21:15:01,2.0,43.9,0.06,-0.038,1.024
21:15:02,2.0,43.9,0.056,-0.044,1.024
21:15:03,2.0,43.9,0.051,-0.049,1.024
21:15:04,2.0,43.9,0.046,-0.054,1.024
21:15:05,2.0,43.9,0.04,-0.058,1.024
21:15:06,2.0,43.9,0.034,-0.062,1.024
21:15:07,2.0,43.9,0.028,-0.065,1.024
21:15:08,2.0,43.9,0.021,-0.068,1.024
21:15:09,2.0,43.9,0.015,-0.069,1.024
21:15:10,2.0,43.9,0.008,-0.071,1.024
21:15:11,2.0,44.0,0.0,-0.071,1.024
21:15:12,2.0,44.0,-0.007,-0.071,1.024
21:15:13,2.0,44.0,-0.014,-0.07,1.024
21:15:14,2.0,44.0,-0.021,-0.068,1.024
21:15:15,2.0,44.0,-0.027,-0.066,1.024
21:15:16,2.0,44.0,-0.034,-0.063,1.024
21:15:17,2.0,44.0,-0.04,-0.059,1.024
21:15:18,2.0,44.0,-0.046,-0.055,1.024
21:15:19,2.0,44.0,-0.051,-0.05,1.024
21:15:20,2.0,44.0,-0.056,-0.045,1.024
21:15:21,2.0,44.0,-0.06,-0.039,1.024
21:15:22,2.0,44.0,-0.064,-0.033,1.024
21:15:23,2.0,44.0,-0.067,-0.026,1.024
21:15:24,2.0,44.0,-0.069,-0.02,1.024
21:15:25,2.0,44.0,-0.071,-0.013,1.024
21:15:26,2.0,44.0,-0.072,-0.006,1.024
21:15:27,2.0,44.0,-0.072,0.002,1.024
21:15:28,2.0,44.0,-0.071,0.009,1.024
21:15:29,2.0,44.0,-0.07,0.016,1.024
21:15:30,2.0,44.0,-0.068,0.023,1.024
21:15:31,2.0,44.0,-0.066,0.03,1.024
21:15:32,2.0,44.0,-0.063,0.036,1.024
21:15:33,2.0,44.0,-0.059,0.042,1.024
21:15:34,2.0,44.0,-0.054,0.048,1.024
21:15:35,2.0,44.0,-0.049,0.053,1.024
21:15:36,2.0,44.0,-0.044,0.058,1.024
21:15:37,2.0,44.0,-0.038,0.062,1.024
21:15:38,2.0,44.0,-0.031,0.065,1.024
21:15:39,2.0,44.0,-0.025,0.068,1.024
21:15:40,2.0,44.0,-0.018,0.07,1.024
21:15:41,2.0,44.0,-0.011,0.072,1.024
21:15:42,2.0,44.0,-0.003,0.073,1.024
21:15:43,2.0,44.0,0.004,0.073,1.024
21:15:44,2.0,44.0,0.011,0.072,1.024
21:15:45,2.0,44.1,0.018,0.071,1.024
21:15:46,2.0,44.1,0.025,0.069,1.024
21:15:47,2.0,44.1,0.032,0.066,1.024
21:15:48,2.0,44.1,0.038,0.062,1.024
21:15:49,2.0,44.1,0.044,0.058,1.024
21:15:50,2.0,44.1,0.05,0.053,1.024
21:15:51,2.0,44.1,0.055,0.048,1.024
21:15:52,2.0,44.1,0.06,0.043,1.024
21:15:53,2.0,44.1,0.064,0.036,1.024
21:15:54,2.0,44.1,0.067,0.03,1.024
21:15:55,2.0,44.1,0.07,0.023,1.024
21:15:56,2.0,44.1,0.072,0.016,1.025
21:15:57,2.0,44.1,0.073,0.009,1.025
21:15:58,2.0,44.1,0.074,0.001,1.025
21:15:59,2.0,44.1,0.073,-0.006,1.025
21:16:00,2.0,44.1,0.073,-0.013,1.025
21:16:01,2.0,44.1,0.071,-0.02,1.025
21:16:02,2.0,44.1,0.069,-0.027,1.025
21:16:03,2.0,44.1,0.065,-0.034,1.025
21:16:04,2.0,44.1,0.062,-0.041,1.025
21:16:05,2.0,44.1,0.057,-0.047,1.025
21:16:06,2.0,44.1,0.053,-0.052,1.025
21:16:07,2.0,44.1,0.047,-0.057,1.025
21:16:08,2.0,44.1,0.041,-0.062,1.025
21:16:09,2.0,44.1,0.035,-0.065,1.025
21:16:10,2.0,44.1,0.028,-0.069,1.025
21:16:11,2.0,44.1,0.021,-0.071,1.025
21:16:12,2.0,44.1,0.014,-0.073,1.025
21:16:13,2.0,44.1,0.007,-0.074,1.025
21:16:14,2.0,44.1,-0.001,-0.074,1.025
21:16:15,2.0,44.1,-0.008,-0.074,1.025
21:16:16,2.0,44.1,-0.016,-0.073,1.025
21:16:17,2.0,44.1,-0.023,-0.071,1.025
21:16:18,2.0,44.1,-0.03,-0.068,1.025
21:16:19,2.0,44.1,-0.037,-0.065,1.025
21:16:20,2.0,44.2,-0.043,-0.061,1.025
21:16:21,2.0,44.2,-0.049,-0.057,1.025
21:16:22,2.0,44.2,-0.054,-0.052,1.025
21:16:23,2.0,44.2,-0.059,-0.046,1.025
21:16:24,2.0,44.2,-0.063,-0.04,1.025
21:16:25,2.0,44.2,-0.067,-0.033,1.025
21:16:26,2.0,44.2,-0.07,-0.026,1.025
21:16:27,2.0,44.2,-0.073,-0.019,1.025
21:16:28,2.0,44.2,-0.074,-0.012,1.025
21:16:29,2.0,44.2,-0.075,-0.005,1.025
21:16:30,2.0,44.2,-0.075,0.003,1.025
21:16:31,2.0,44.2,-0.075,0.01,1.025
21:16:32,2.0,44.2,-0.073,0.018,1.025
21:16:33,2.0,44.2,-0.071,0.025,1.025
21:16:34,2.0,44.2,-0.068,0.032,1.025
21:16:35,2.0,44.2,-0.065,0.039,1.025
21:16:36,2.0,44.2,-0.061,0.045,1.025
21:16:37,2.0,44.2,-0.056,0.051,1.025
21:16:38,2.0,44.2,-0.05,0.056,1.025
21:16:39,2.0,44.2,-0.045,0.061,1.025
21:16:40,2.0,44.2,-0.038,0.065,1.025
21:16:41,2.0,44.2,-0.032,0.069,1.025
21:16:42,2.0,44.2,-0.025,0.072,1.025
21:16:43,2.0,44.2,-0.017,0.074,1.025
21:16:44,2.0,44.2,-0.01,0.075,1.025
21:16:45,2.0,44.2,-0.002,0.076,1.025
21:16:46,2.0,44.2,0.005,0.076,1.025
21:16:47,2.0,44.2,0.013,0.075,1.025
21:16:48,2.0,44.2,0.02,0.073,1.025
21:16:49,2.0,44.2,0.027,0.071,1.025
21:16:50,2.0,44.2,0.034,0.068,1.025
21:16:51,2.0,44.2,0.041,0.064,1.025
21:16:52,2.0,44.2,0.047,0.06,1.025
21:16:53,2.0,44.2,0.053,0.055,1.025
21:16:54,2.0,44.2,0.058,0.049,1.025
21:16:55,2.0,44.2,0.063,0.043,1.025
21:16:56,2.0,44.3,0.067,0.037,1.026
21:16:57,2.0,44.3,0.07,0.03,1.026
21:16:58,2.0,44.3,0.073,0.023,1.026
21:16:59,2.0,44.3,0.075,0.015,1.026
21:17:00,2.0,44.3,0.076,0.008,1.026
21:17:01,2.0,44.3,0.077,0.0,1.026
21:17:02,2.0,44.3,0.076,-0.008,1.026
21:17:03,2.0,44.3,0.075,-0.015,1.026
21:17:04,2.0,44.3,0.073,-0.023,1.026
21:17:05,2.0,44.3,0.071,-0.03,1.026
21:17:06,2.0,44.3,0.068,-0.037,1.026
21:17:07,2.0,44.3,0.064,-0.043,1.026
21:17:08,2.0,44.3,0.059,-0.05,1.026
21:17:09,2.0,44.3,0.054,-0.055,1.026
21:17:10,2.0,44.3,0.048,-0.06,1.026
21:17:11,2.0,44.3,0.042,-0.065,1.026
21:17:12,2.0,44.3,0.035,-0.069,1.026
